score,text,klasifikasi
1,stok dikemaskini ada banyak kuantiti dan jenis keychain guyyss semua jenis rm jer keychain vaksin… ,Positif
0, iya pakai vaksin sinovac memang sudah hampir tahun tidak kena asma lagi jadi diizinkan untuk vaksin,Positif
0,informasi jadwal vaksin di serpong kota tangerang pada oktober dosis dan sinovac … ,Netral
0, aku sinovac katanya paling aman pas moderna abis sakit tidak vaksin tapi pas vaksin sinovac in… ,Positif
-1, waris mesti dibenarkan masuk semasa anak disuntik pastikan tiada kesilapan jenis vaksin yang dib… ,Netral
0, eh zahwa no minor ya kayanya bukan sinovac vaksin dari sekolah,Negatif
0, gapapa jarak vaksin at least minggu aku dulu sinovac malah cuma minggu aja jaraknya,Netral
0, waktu itu aku jenis vaksin sinovac,Netral
-3,adik ku pada ngatain aku lemah demam pasca vaksin sementara mereka vaksin tidak kenapa napa anj beda vaksin ya… ,Negatif
0, aslinya dari… ,Netral
1,validasi sinovac oleh who bukti vaksin aman teruji mutu vaksin pulihkan nusantara ,Positif
1, waah mantaabb sudah nit alhamdulillah aku udah vaksin peama tanggal sept tapi sinovac dapet pfizer di terminal… ,Positif
1,pemerintah arab saudi akui penggunaan vaksin sinovac bagi jamaah umroh indonesia ,Positif
2, akuu ada asma aku ambil sinovac jujur vaksin peama jam setelah vaksin dada rasanya kaya b… ,Positif
3, wah sayang sekali padahal saya mau koleksi data bukti kalau banyak atau… ,Positif
1, aku ada asma tetap ikut vaksin ka cuma karena asmaku bbrp bulan yang lalu sempet kumat jadi aku kon… ,Negatif
-2, sumpah waktu vaksin sd lebih sakit waktu vaksin sd setiap vaksin pasti demam pas vaksin kemarin dapat… ,Negatif
-1,aku disini nyari vaksin yang astrazeneca zeneca kok susah banget seringnya nemu yang moderna sama sinovac,Negatif
0, vaksin kok pakai sinovac kemarin,Netral
1,jog ada informasi vaksin dosis yang bebas tidak domisili mana dan tidak masalahin vaksin dimana kalau ada yang sinovac,Netral
1, mamaku asma dan vaksin kak mending vaksin sinovac aja karena dia paling ringan tapi moderna… ,Positif
1, tanggal nanti otw vaksin kedua dan alhamdulillah tidak kejadian apa apa ayo yang belum vaksin segera vak… ,Positif
0, mjb setau ku kalaukita vaksin terus mau pergi ke ln dan vaksin dari indonesia tidak ada di list ne… ,Negatif
-2, ini yang tak rasain pas vaksin kedua sinovac nyeri betul sampai memar,Negatif
0, saya pernah mengalami reaksi semasa pemantauan b… ,Negatif
1,vaksin pulihkan nusantara vaksin teruji khasiat meningkatkan imunitas,Positif
1, ayo vaksin temen² sinovac cuma buat ngantuk sama laperan doang kok beneran deh,Positif
0, vaksin apa kamu sinovac,Netral
0,minimal vaksin astrazeneca moderna kalauvaksinnya sinovac skip ,Negatif
0, adekku tim sinovac abis vaksin langsung nyuci piring jemur baju tidak berasa ,Positif
0, sinovac yah aku kira cmn kali vaksin,Netral
-1, ayo besok vaksin di du jenis vaksin sinovac  pfizer informasi lengkap kontak yodi cc …,Negatif
2,hi untuk penerbangan medanbatam apa saja syaratnya saat ini sudah vaksin kali sinovac booster moderna terima kasih,Positif
0,cah informasi vaksin sinovac dosis buat hari minggu dong makasih,Netral
0, aslinya d… ,Netral
0, aslinya dar… ,Netral
0, asl… ,Netral
0, kalauvaksin ke nyo pakai astrazeneca jaraknyo bulan kalausinovac jaraknyo bulan,Netral
0,informasi vaksin sinovac dosis dongss,Netral
0, informasi yang tau vaksin ke sinovac sekitar mustika jaya bantu repost min ,Netral
0,informasi yang tau vaksin ke sinovac sekitar mustika jaya bantu repost min ,Netral
1,vaksin pulihkan nusantara validasi sinovac oleh who bukti vaksin aman teruji mutu ,Positif
0,nyesel vaksin astrazeneca tau gitu sinovac aja,Positif
1,jaminan kehalalan vaksin sinovac ,Positif
-1,sama macam abah kali ke ve no simptom from day till day si ayep hari peama je sakit badan xlarat dem… ,Negatif
1,sebanyak dosis vaksin sinovac telah diberikan dalam pelaksanaan vaksin covid di pmi kabupaten sragen pada rab… ,Positif
2,kementerian kesehatan malaysia menyetujui penggunaan bersyarat vaksin covid buatan sinovac asal china untuk anak… ,Positif
0, sekarang tidak ada efek nya sih kemarin pusing gara lapar aja kayanya aku vaksin sinovac ngomong-ngomong,Positif
0, problemnya ada di immigration policynya saudi kang utamanya untuk mereka yang di jab dengan sinovac h… ,Netral
-1,kodim sleman selesaikan vaksinasi dosis dua di lima sasaran sekaligus sleman komando distrik mili… ,Netral
-2, vaksin varian apa itu aku sinovac biasa aja engga ngerasa apa,Positif
-1,tiga aikel popular dalam hari ini ibu arwah abam meninggal dunia gadis… ,Negatif
0, tiap hari apa aja di adakan vaksinnya soalnya saya mau vaksin gelombang sinovac,Positif
0, sebelum sinovac vaksin pada masa itu namanya sinopec mav jangan digas masih newbie ,Netral
0, ltinfo vaksin dinkes kota tegalgt sinopharm dan moderna dosis jam sinovac dosis … ,Netral
0,tf informasi vaksin sinovac untuk besok dan ktp non tegal dong gais kalaudinkes itu mulai jam berapa ya,Netral
1, vaksinasi psi kota depok solidaritas vaksin psi kota depok vaksin sinovac dosis  syarat seluruh warga indonesia…,Netral
-1, ikut deket rumah gapapa kok nder kalaukm sinovac biasanya hari sejak vaksin ke kalauvariannya sama gapapa kok,Positif
-1,sinovac untuk remaja tahun ke atas dibenarkan kp kesihatan ,Positif
0,kalau aku sih ya ribet amat aku vaksin aja sih selaen vaksin covid juga sudah dibombardis vaksin bcg kali dapat kali campak… ,Negatif
2, vaksin yang apa nder aku sinovac iya sering laper terus ngantuk juga,Negatif
1, kamu vaksin apa ve sinovac aman kan ya,Positif
0,efek vaksin sinovac yang dirasakan ngantukan ttapi kan kmu memang ngantukan in,Positif
0, alhamdulilah saya sudah vaksin sinovac kali,Positif
0,ketua pengarah kesihatan dari noor hisham abdullah berkata vaksin covid itu adalah yang kedua diluluskan untuk p… ,Positif
0,dalam upaya pemerintah dalam menanggulangi pandemi covid dengan mendistribusikan vaksin sinovac di titik… ,Positif
-1,sing vaksin e sinovac ra usah sok keraskyo aku ngene loh astreav,Negatif
0, ada anak laki th ponpes sama ekselencia parung cuman hari sejak dinyatakan positif antigen… ,Negatif
-1,hallo saya telah divaksin sampai dosis ke menggunakan sinovac apakah bisa di vaksin ulang mengguna… ,Negatif
-1, mau tanya min kalau untuk orang tua saya sudah pernah vaksin lalu terkena covid dan sudah mele… ,Negatif
0,rapopo vaksin sinovac timbang astrazeneca daihatsu opo moderna modarne,Netral
1,untumg tidak jadi vaksin infonya sinovac tidak ada di tempat maren badan lagi tidak fit juga,Negatif
-1,ayo besok vaksin di du jenis vaksin sinovac  pfizer informasi lengkap kontak yodi cc… ,Netral
0, vaksin sinovac lulus untuk remaja berusia tahun ke atas via ,Positif
0,personil polsek cimanggis terus memberikan pelayanan kepada lansia untuk di suntikan vaksin sinovac ,Positif
1,keberhasilan vaksin sinovac,Netral
-1, am china akan sumbang satu juta lagi dosis vaksin sinovac kepada malaysia read more …,Positif
0,ini yang uda vaksin sinovac kali harus booster pakai moderna ya,Netral
1, punya temen asma udah vaksin sinovac dari lama aman aja justru kalau asma lebih baik sgr vaksin karena temen… ,Positif
0, ndes yang mau vaksin peama atau pun mau vaksin kedua bisa ya langsung datang ke auditorium unnes sekaran jenis vaksin …,Netral
0,semasa kkm lulus vaksin sinovac kepada remaja tahun  ke atas via ,Netral
0, oktober kkm lulus bersyarat penggunaan vaksin coronavac keluaran sinovac terhadap remaja tahun dan ke atas… ,Netral
0, vaksin sinovac wkwkwkwkk dapet sisaan kuota dosis satu dari kampus barusan banget,Netral
3, pihak berkuasa kawalan dadah pbkd setuju beri kelulusan bersyarat bagi penggunaan vaksin coronavac keluaran sinovac l…,Positif
0,cah informasi vaksin d sinovac dong,Netral
-2, efikasi vaksin sinovac di indonesia menurun dari persen menjadi persen perlu vaksin booster dengan jenis vaksin c…,Negatif
0, informasi vaksin di banjarmasin dapat informasi dari puskesmas pekapuran raya banjarmasin besok yang mau vaksin sinovac bisa lan…,Netral
0,ndes yang mau vaksin peama atau pun mau vaksin kedua bisa ya langsung datang ke auditorium unnes sekaran jenis v… ,Netral
1, teknoloji mrna punyai kesan sampingan yang kuat dan tak sesuai untuk golongan yang ada komorbiditi sinovac l… ,Negatif
2, tidak perluuuu kalauvaksin yang penting bawa ktp yang vaksin yang penting jenis vaksinnya sinovac juga ada… ,Netral
0, pokoknya jarak antara vaksin dan kalau sinovac minggu astrazeneca bulan,Netral
-1,feeling engkuk masuk kabupaten disikan iki ng malang ,Netral
0,vaksin semarang jenis sinovac ya ,Netral
0,informasi vaksin di banjarmasin dapat informasi dari puskesmas pekapuran raya banjarmasin besok yang mau vaksin sinovac bi… ,Netral
0, ko seremm aku mau vaksin sinovac juga,Negatif
2,australia memberi izin bagi vaksin sinovac dan covishield sebagai syarat masuk bagi pelaku perjalanan internasional… ,Positif
0,vaksin sinovac lulus untuk remaja berusia tahun ke atas via ,Positif
1, attention korang yassss its resmi sekarang ini vaksin sinovac boleh bagi kat remaja umur … ,Positif
1, baik tapi apa yang dimaksud vaksin lengkap apakah negara arab saudi menerima vaksin sinovac,Negatif
-2, juru bicara vaksinasi covid dari siti nadia tarmizi menanggapi soal isu penurunan efikasi vaksin sinovac bulan pasca di…,Netral
-2, remaja berusia tahun ke atas dibenarkan mengambil vaksin jenis sinovac selepas mendapat kelulusan kkm …,Positif
0,jog informasi vaksin dosis sinovac dong dosis d luar jogja dan baru balik ke sana bulan depan jadwal dosis nya besok,Netral
0,ini lokasi vaksin covid sinovac gratis di solo ,Netral
-2,juru bicara vaksinasi covid dari siti nadia tarmizi menanggapi soal isu penurunan efikasi vaksin sinovac bulan p… ,Netral
0,kkm luluskan vaksin sinovac kepada remaja tahun ke atas ,Positif
0, penggunaan vaksin keluaran dalam kalangan berusia hingga tahun buat masa ini diutamakan kepada remaja…,Positif
0,anak saya udah dapat tiket vaksin di app tapi tidak tahu kapan dan dimana vaksin nya bagaimana cara cek nya kalau d… ,Netral
-1,yogyakaa lapas narkotika kelas iia yogyakaa menggelar vaksinasi merdeka tahap ke kegiatan vaksinasi covid… ,Netral
0,rapopo vaksin sinovac timbang astrazeneca daihatsu opo moderna modarne ,Netral
0,kelulusan vaksin sinovac untuk golongan berumur tahun dan ke atas dibuat selepas mesyuarat pihak berkuasa kawala… ,Netral
-2, juru bicara vaksinasi covid dari siti nadia tarmizi menanggapi soal isu penurunan efikasi vaksin sinovac bulan pasca disun…,Netral
-1, nanti jangan lupa ambil vaksin ya adikadik semua ,Netral
0,kerajaan luluskan vaksin sinovac buat remaja ,Positif
-1, sinovac dosis kedua pelajar smk dan dukuhturi kembali di suntik vaksin covid …,Netral
0,kkm meluluskan penggunaan vaksin coronavac keluaran sinovac life sciences co ltd china kepada golongan berusia terminal… ,Netral
0, untuk pendaftaran vaksin sinovac hari jumat oktober di klinik polresta bandung jlbhayangkara soreang silahka…,Netral
0, copid tuh tidak ada ucap jrx sebelum vaksin sinovac,Negatif
0,menurut kalian vaksin pfizer sama sinovac bagusan yang mana,Netral
0, ayo hadiri gerai vaksin tni polri yang akan dilaksanakan pada hari sabtu oktober jam wita di…,Netral
1,kkm hari ini bersetuju memberikan kelulusan bersyarat bagi penggunaan vaksin coronavac keluaran sinovac life scienc… ,Positif
0, untuk umur gitu setau saya ada yang udah divaksin kali dan meninggal… ,Negatif
0,eitss vaksin sinovac langka ya sekarang,Negatif
-2,remaja berusia tahun ke atas dibenarkan mengambil vaksin jenis sinovac selepas mendapat kelulusan kkm … ,Positif
2, insya allah aman rey aku abis vaksin sinovac reakainya cuma ngantuk banget sama laperan banget ,Negatif
0, bagaimanapun pbkd menyarankan penggunaan sinovac dalam kalangan remaja berusia hingga tahun buat masa ini diutamakan…,Positif
0,bagaimanapun pbkd menyarankan penggunaan sinovac dalam kalangan remaja berusia hingga tahun buat masa ini di… ,Positif
0,imunisasi covid penggunaan vaksin coronavac keluaran sinovac life sciences co ltd china dan pharmaniaga life… ,Netral
0, walah sby padahal kota besar moga segera dapet deh yak aku kemarin pas vaksin terakhir pakai pfizer… ,Netral
0, udah ada tetangga yang selalu update vaksin yang tersedia di puskesmas terdekat dari rumah tapi ya gitu sinovac semua,Netral
-2,efikasi vaksin sinovac di indonesia menurun dari persen menjadi persen perlu vaksin booster dengan jenis v… ,Negatif
-1,wow lepas gomen approved sinovac boleh bagi dekat budak terus orang booking beli vaksin untuk anak dia ,Negatif
-1,nanti jangan lupa ambil vaksin ya adikadik semua ,Netral
1,mesyuarat pihak berkuasa kawalan dadah beri kelulusan bersyarat penggunaan vaksin keluaran sinovac kepada remaja be… ,Positif
0, ketua pengarah kesihatan tan sri dari noor hisham abdullah berkata perkara itu dipersetujui dalam mesyuarat pihak berkuasa k…,Positif
2,ayo buruan vaksin bagi yang belum  yang sudah dosis saat ini lagi banyak pfizer dosis untuk vaksin masih ada… ,Netral
1, bagi yang belum vaksin dosis  dosis khususnya yang sempat kelewat dosis untuk sinovac  astrazeneca zeneca ti… ,Netral
-1, kalauchip gini vaksin apa sih serius nanya mak kalausinovac kayaknya tidak deh,Netral
0,informasi vaksin covid bogor sinovac dosis dan puskesmas nanggung minggu oktober ,Netral
0,ketua pengarah kesihatan tan sri dari noor hisham abdullah berkata perkara itu dipersetujui dalam mesyuarat pihak… ,Positif
0,sik vaksin sinovac rasah di kancani,Negatif
0,kementerian kesihatan malaysia kkm meluluskan penggunaan coronavac keluaran sinovac life science… ,Netral
2,seu budiw babinsa koramil kemiri dampingi penyuntikan vaksin sinovac bagi tenaga kesehatan ,Positif
0,vaksin dosis ke done dosis sinovac dosis covid alami dosis moderna iship im comingggg ,Positif
0,update vaksin covid bogor sinovac dosis dan puskesmas nanggung anak usia tahun ke atas boleh ikut ,Netral
-1,jangan sok keras kalau vaksin nya hanya sinovac vaksin yang jonivac dong suntikan nya lebih gede kenyal enak l… ,Negatif
0,cuma teman teman aku ada tugas untuk wawancara jadi kriterianya itu yang belum pernah di vaksin satu sinovac… ,Netral
0,penggunaan vaksin coronavac keluaran sinovac life sciences co ltd china dan pharmaniaga lifesciences sdn bhd ma… ,Netral
0,ayo hadiri gerai vaksin tni polri yang akan dilaksanakan pada hari sabtu tanggal oktober jam … ,Netral
0,kerajaan lulus penggunaan vaksin sinovac kepada remaja tahun ke atas malaysianow ,Positif
0,pbkd menyarankan agar penggunaan vaksin coronavac dalam kalangan remaja berusia hingga tahun buat masa ini d… ,Netral
0, bgr vaksinasi grastis untuk warga bogor bisa daftar online atau datang langsung ke tempat bisa untuk dosis dan khu…,Netral
0,bgr vaksinasi grastis untuk warga bogor bisa daftar online atau datang langsung ke tempat bisa untuk dosis ada… ,Netral
-1,adik adik jangan takut tau ambil vaksin macam kena gigit semut je ,Positif
-1,penggunaan vaksin sinovac kepada golongan remaja berumur tahun dan ke atas dibenarkan kp kesihatan sumber ke… ,Positif
1, tapi tetap ada maksimalnya dari vaksin peama kalausinovac  moderna maksimal hari kalauastrazeneca… ,Netral
1,situbondo • gencarkan semangat serbuan vaksinasi covid dosis dan kodim situbondo dengan jenis vaksin… ,Netral
2,iya benar emang efek vaksin sinovac buat laper ,Negatif
0,kkm lulus penggunaan vaksin keluaran sinovac terhadap remaja berita harian ,Netral
0, mb docni baru rame d paksa vaksingmn ini mb doc bsok saya jdwal vaksi ini datanya sruh ngisi dari… ,Netral
1, pfizer tetap menjadi vaksin utama dalam program pick remaja vaksin sinovac ini ditawarkan kepada re… ,Positif
0,informasi vaksin sinovac dan pfizer bogor puskesmas ciseeng hari ini bisa untuk dosis dan dengan kuota ,Netral
0, betul lah vaksin sinovac dari china kalau dari indonesia vaksin sinopal ,Netral
1,kementerian kesihatan malaysia kkm telah bersetuju memberi kelulusan bersyarat bagi penggunaan vaksin coronavac k… ,Positif
1,kkm bersetuju memberikan kelulusan bersyarat bagi penggunaan vaksin coronavac keluaran sinovac life sciences co lt… ,Positif
0,ayo vaksin moderna dosis astrazeneca dosis  sinovac dosis dan bersama biddokkes polda kepri di kepri… ,Netral
0, kali mau doo aku nk tnya cgu apa mksud lancau aku curious lagi pon aku vaksin sinovac senng skit nk score nnti,Negatif
0,vaksin keluaran sinovac diluluskan kepada remaja ,Positif
0,kkm lulus vaksin sinovac untuk remaja ,Positif
-1, sama sinovac juga itu kamu udah langsung keluar belum seifikat vaksin nya,Netral
1, terkini telah bersetuju memberikan kelulusan bersyarat bagi penggunaan vaksin keluaran sinovac life scie…,Positif
-1,mau vaksin moderna tapi takut sama after effectsnya atau sinovac aja kali ya,Negatif
0, lulus vaksin untuk remaja ,Positif
2,hari tu janji semua budak sekolah nak bagi vaksin tapi dghisham cakap pun boleh untuk remaja ,Positif
0,informasi jadwal dan lokasi vaksin sinovac di garut oktober gratis dan bisa untuk umum ,Netral
0,informasi vaksin sinovac dan pfizer bogor di puskesmas sukajaya jumat oktober untuk masyarakat umum ,Netral
0,kkm lulus penggunaan vaksin keluaran sinovac terhadap remaja ,Netral
0,alhamdulillah lepas cucuk vaksin sinovac terus cari self reward ,Positif
-1,penggunaan vaksin sinovac kepada golongan remaja berumur tahun dan ke atas dibenarkan kp kesihatan … ,Netral
-1,penggunaan vaksin sinovac kepada golongan remaja berumur tahun dan ke atas dibenarkan kp kesihatan ,Netral
0,australia akan buka perbatasanpenerbangan internasional mulai bulan depan vaksin sinovac bisa masuk oz kabar… ,Positif
1,sdf informasi vaksin sinovac umum rek tempat vaksin yang dulu soale belum ada kejelasan hikd,Netral
-1, penggunaan vaksin sinovac kepada golongan remaja berumur tahun dan ke atas dibenarkan ,Netral
0,pengawalan vaksin covid personil satlantas polres ngada melaksanakan pengamanan  pengawalan vial vaksin… ,Netral
0,penggunaan vaksin keluaran dalam kalangan berusia hingga tahun buat masa ini diutamakan kepa… ,Netral
0, saya st dose astrazeneca then aefi amik nd dose sinovacso ingat sudah abis cerita vaksin sbb mysejahtera pun sah… ,Netral
1, kmpanye lagi hrus vaksin ke unjungnya pngadaan lagi untung lgsitu tim riset apa marketingnya sinovac,Negatif
1,kkm menyarankan penggunaan vaksin keluaran sinovac itu bagi remaja hingga tahun dan diutamakan kepada remaja… ,Netral
0,jenis vaksin antara sinovac atau sinopharm,Netral
0, vaksin kedua diberi kelulusan bersyarat selepas penggunaan cominay keluaran pfizerbiontech ,Netral
-1,penggunaan vaksin sinovac kepada golongan remaja berumur tahun dan ke atas dibenarkan … ,Negatif
1,ada yang mau vaksin besuk bebas non domisili sinovac,Netral
1,arab saudi tidak menerima suntikan vaksin sinovac ,Negatif
0,informasi vaksin covid massal bogor kecamatan tanjungsari pakai sinovac dan pfizer hari ini ,Netral
-1,penggunaan vaksin sinovac kepada golongan remaja berumur tahun dan ke atas dibenarkan ,Netral
0, vaksin kedua diberi kelulusan bersyarat selepas penggunaan cominay keluaran pfizerbiontech… ,Netral
1,terkini telah bersetuju memberikan kelulusan bersyarat bagi penggunaan vaksin keluaran sinovac lif… ,Positif
0, sudah dibuka buat umum juga kak persyaratannya sepei vaksin dan pada umumnya kalau… ,Netral
-1, temen ku vaksin yang ke nya beda loh bukan sinovac malas jelasin nya ah,Negatif
0, whatttt bahkan orang taiwan yang lebih dekat ke china gamau sinovacpiye iki makasih ka… ,Negatif
0,kenyataan akhbar kementerian kesihatan malaysia pihak berkuasa kawalan dadah pbkd yang bermesyuarat hari ini me… ,Netral
0, w kalau sinovac itu vaksin yang ke apa beda bedaa,Netral
3,pihak berkuasa kawalan dadah pbkd setuju beri kelulusan bersyarat bagi penggunaan vaksin coronavac keluaran sinov… ,Positif
0,sudah vaksin sinovac ,Positif
0, aing malah mau dapat vaksin itu ci  tapi dapat nya sinovac,Negatif
0,syarat vaksin covid bogor sinovac puskesmas cangkurawok besok sabtu oktober cek infonya ,Netral
1,nah kan butuh booster ainya suntik vaksin lagi seperti percobaan kelinci aja akhirnya kitakita ini… ,Negatif
0,ayo hadiri gerai vaksin tni polri yang akan dilaksanakan pada hari sabtu oktober jam wi… ,Netral
1, kak maaf mau tanya orang taiwan pada vaksin apa sinovac juga tidak,Netral
0,siswa smk islam jumo vaksin dosis babinsa koramil kedungjati seu sugiyanto bersama bhabinkamtibmas monitori… ,Netral
0, vaksin sinovac berkurang setelah melampaui bulan jadi butuh booster kah malaysia mel… ,Negatif
1,vaksinasi psi kota depok solidaritas vaksin psi kota depok vaksin sinovac dosis  syarat seluruh warga in… ,Netral
0,update vaksin covid bogor sinovac puskesmas cangkurawok hari ini kuota ,Netral
1,sinovac ke di yakkum bareng lansia gara² dulu otg harus nunggu bulan ternyata informasi terbaru kalauskrg yang positif se… ,Positif
0,kegiatan vaksinasi massal untuk masyarakat brebes di gerai vaksin presisi polres brebes untuk dosis peama dan ked… ,Netral
0,informasi vaksin covid bogor puskesmas caringin oktober pakai sinovac dan pfizer dengan kuota ,Netral
2,silakan daftar melalui link masih tersedia kuota formulir akan otomatis teutup jika sampai dengan… ,Netral
0,kapolres brebes akbp faisal febrianto sik monitoring pelaksanaan kegiatan vaksinasi mass… ,Netral
-2, rumah sakit akademik ugm buka tiap hari jam ditenda vaksin gedung utara kuota hari vaksin sinovac dosis ,Netral
0,uaf teman ada yang tahu dimana tempat vaksin sinovac,Netral
0, titik lokasi pelaksanaan vaksin covid bogor puskesmas pasar rebo oktober pakai sinovac dan pfizer ,Netral
0,jog informasi vaksin sinovac dosis yang udah vaksin dosis dari luar jogja dong gaes makasih banget,Netral
0,update informasi vaksin covid bogor di puskesmas leuwisadeng oktober pakai sinovac ,Netral
0,vaksin diseling memang gaboleh ya kayak misal dosis sinovac dosis astrazeneca zeneca,Netral
0,diperpanjang kanggo kancakanca wong brebes lan sekitare vaksinasi untuk usia tahun atau lebih kuo… ,Netral
1, validasi sinovac oleh who bukti vaksin aman teruji mutu vaksin sembuhkan bangsa,Positif
0,untuk pendaftaran vaksin sinovac hari jumat oktober di klinik polresta bandung jlbhayangkara soreang sil… ,Netral
2, sama ibu saya usia tahun kena covid alhamdulillah bisa pulih dan… ,Positif
-1, anw aku vaksin peama juga pegal lebam sampai hari cuy dan aku sinovac,Negatif
1,aku sing vaksin e moderna dipadakne gendaanmu sing vaksin e gur sinovac yo tidak mlipir no sayang xixi,Negatif
1, sayang skli aku tidak join tadi dengan babeh aldo behsdh pernah ada yang tanyakah bhw jk divaksin si… ,Netral
0, kalauseifnya vaksin sinovac mungkin bisa coba ngechat si engkoh siapa tau bisa membantu nder,Netral
1, aku juga gitu tapi tetap vaksin waktu itu dapatnya sih sinovac untuk efeknya aku tidak ngerasai apapun kek o… ,Positif
0,vaksin sinovac disuntik ke warga pakai astrazaneca ,Negatif
0,tapii… sebaiknya booster lagi bulan berikutnya dengan merk vaksin yang sama dengan yang dipakai terakhir kali gitu… ,Netral
-1,yang aku bingungin kalauvaksin sinovac dari china terbuat dari virus covid yang sudah dimatikanberai mereka juga… ,Negatif
0,kanggo kancakanca wong brebes lan sekitare pelaksanaan hari jumat sabtu oktober pukul … ,Netral
1, para pelajar smp di kabupaten pasuruan bakal segera menerima suntikan vaksin sinovac yang akan… ,Positif
-1, akibat amukan wargaterjadi sejumlah kerusakan di antaranya satu posko gerai vaksin vial vaksin dosis vial va…,Negatif
0, hari jumat sabtu oktober pukul sd wib tempat islamic center brebes vaksinasi…,Netral
0,hari jumat sabtu oktober pukul sd wib tempat islamic center brebes vaksina… ,Netral
-2, suami tmn vaksin sinovac sudah lengkap kena covid meninggal ,Negatif
0, nder walaupun kamu sekarang vaksin sinovac tapi aku saranin hari minggu jangan pergi dulu karena tubuhm… ,Netral
0, wkwkwkwkkw manifest ada yang nuker vaksin sinovac dengan sianjing,Negatif
0,hari ini aku dan istri akhirnya vaksin peama covid sinovac kita dokumentasikan di video untuk youtube tapi s… ,Netral
-1, kalauaku kmren yang dosis sinovac rasanya pegal semua ayo rada pusing juga tapi abs vaksin langsung tidak… ,Negatif
0, kenapa sudah orang pada mau pfizer sinovac yang efeknya tidak seberapa aja ada oknum yang bilang habis vaksin sakit… ,Negatif
0, aku kalaubelom divaksin dan bisa pilih vaksin aku pilih pfizer setauku juga lebih tinggi effectivity r… ,Positif
0,mau tanya jarak vaksin sinovac peama sama kedua tuh berapa hari sih,Netral
1, mnku sinovacpfizer sama aja yang penting vaksin sih,Positif
-1,katanya efek moderna lebih banyak kalausinovac biasa aja vaksin moderna syarat bepergian keluar negeri sinovac di… ,Negatif
0,diperpanjang hari jumat sabtu oktober pukul sd wib tempat islamic center … ,Netral
0, bapak saya tahun kena covid mas ada komorbid jantung ada stroke juga alhamdulilah baikb…,Positif
0,koramil tng mngdkan vaksinasi dosis  jenis sinovac di hlm kelurahan cimone jaya dalam rangka se… ,Netral
0, wkwkw udahh vaksin waktu bulan tapi baru sinovac nih dari bulan lalu disuruh moderna tapi masih nunggu kesiapan hati,Netral
0, yahhh ku sinovac tapi katanya yang vaksin sinovac kalau mau pergi ke ln harus vaksin lagi yang bukan sinovac,Negatif
1,vaksin sembuhkan bangsa validasi sinovac oleh who bukti vaksin aman teruji mutu ,Positif
0,lur toloong informasi vaksin kedua sinovac teman ya makasiih ,Netral
-2, saya vaksin sinovac positif masuk rumah sakit ,Negatif
0,hahahah bokap lucu banget pengen vaksin sinovac padahal kan moderna ya tapi katane lah wong nyg ash remaja ueueueu gemeshh… ,Positif
-1,oyi ada yang mau vaksin sinovac dosis dan udah punya tiket di pedulilindungi balas aja ya khusus dom mlg,Netral
0,lur fess informasi vaksin sinovac dosis di solo buat tanggal dong ,Netral
0,malaysia bakal bekerjasama dengan syarikat pembangun vaksin covid cansino dan sinovac untuk membangunkan vaks… ,Positif
-2,vaksin sinovac aja sok keras astrazeneca nih bos senggol dong,Negatif
0, bapak saya tahun kena covid mas ada komorbid jantung ada stroke juga alhamdulila… ,Positif
0, yang ada asma tidak boleh vaksin sinovac kah,Netral
0,informasi vaksin sinovac dosis dongg umsfess,Netral
0,ada informasi vaksin dosis kedua sinovac di bekasi,Netral
1,pada surat edaran hki kemenkes menjelaskan bahwa vaksinasi dosis ketiga bagi nakes dapat menggu… ,Netral
0, sudah vaksin sinovac lantas positif covid untuk vaksin kedua apakah harus sinovac atau bisa ya… ,Netral
0,informasi vaksin sinovac dosis kedua untuk kabupaten tangerang dong vaksin presisi di gor bonang ternyata udah tidak ada huhu ,Netral
-1,who secara umum dan belanda secara khusus mengakui vaksin sinovac tapi seifikat yang didapatkan warga indonesia… ,Positif
0,namun berhubung kebanyakan seifikat orang indonesia mencantumkan merk dagang dari vaksin sinovac yaitu coronava… ,Netral
1, yang mau vaksin pfizer astrazeneca untuk wilayah mustika jaya bisa kesini tadi ke puskesmas mustika jaya cuma tersedia vaks…,Netral
1, mana data ketahanan sinovac dan vaksin lain kenapa belum diumumkan penerima vaksin sebelum… ,Negatif
-2,di kota surabaya vaksinasi ini digelar di lapangan thor di kompleks gelora pancasila dengan target dosis va… ,Netral
0,dalam program ini tni al diwakili oleh komando lintas laut militer kolinlamil menyediakan vaksin sinovac ,Netral
0,untuk pendaftaran vaksin sinovac hari jumat oktober di klinik polresta bandung jlbhayangkara soreang si… ,Netral
0, aku kemarin vaksin dosis peama sinovac kedua biofarma baru tau setelah seifikat diprint ,Netral
0, china akan menyumbangkan satu juta dosis vaksin covid coronavac sinovac tambahan kepada malaysia atas dasar persaha…,Positif
0,beempat di puskesmas batangan kabupaten pati telah dilaksanakan serbuan vaksinasi dosis satu vaksin sinovac dari k… ,Netral
1, mjb ada yang tau tidak kapan jadwal vaksin dosis kedua sinovac di bina sehat apa emng sudah tidak ada lagi tru… ,Netral
2, tergantung vaksin nya apaa sih kalausinovac iya wkwkw ngantuk sama laper,Negatif
-1, pfizer doang yang dipake di indonesia kan sinovac sama astrazeneca berapa lama beahannya kenapa… ,Netral
0,aljazair resmikan lini produksi vaksin covid sinovac ,Netral
